index,Unnamed: 0,content,entity,true_score,new_score,raw_score
36,949,其中，天风证券给予“买入”评级，目标价为26元，其逻辑是晶盛机电的重要客户的项目进展超预期且仍然积极扩展,晶盛机电,1,2,1
70,950,机构的大力看好从股价表现上也得到了相应体现，三季度以来，科士达大幅上涨了28.59%,科士达,1,1,1
72,951,奥特迅的业绩增速排次位，高达135%，但需要注意的是，因去年同期亏损，奥特迅实际实现利润预期仅仅只有0~300万元,奥特迅,1,1,1
82,952,2017年5月，乐视控股、乐视体育、乐视网裁员消息传出，有部门裁员比例高达七成,乐视网,-1,1,1
111,953,京东方A能获得融资客的青睐或与其靓丽的业绩表现有关：公司前三季度实现净利润64.76亿元，同比暴增45倍,京东方,1,1,1
113,954,“股王”贵州茅台也获得融资客的青睐，10月融资净买入额达18.67亿元，居两市第二位,贵州茅台,1,1,1
114,955,作为近期的两市第一高价股，贵州茅台10月份股价表现也非常亮眼，月度涨幅接近两成，股价成功突破600元大关,贵州茅台,1,1,1
118,956,中铁工业(600528)增持金额：12.46亿元最近，中铁工业控股股东增持动作不断,中铁工业,1,1,1
122,957,截至2月5日，隆基股份大股东已累计通过上交所交易系统增持公司股份997万股，占公司总股本的0.50%，达到增持计划数量区间的50%,隆基股份,0,1,1
127,958,梅雁吉祥(600868)增持金额：4.17亿元梅雁吉祥2月22日发布简式权益变动报告书，烟台中睿及其一致行动人中科中睿(由烟台中睿100%控股)基于对梅雁吉祥未来发展的看好，于2017年12月22日至2018年2月14日，分别增持梅雁吉祥1969.06万股(占股1.04%)和7521.69万股(占股3.96%)，合计持股比例达5%,梅雁吉祥,1,1,1
129,959,2月26日晚间，梅雁吉祥就获烟台中睿举牌回复问询函称，增持方实控人马敬忠拟在未来12个月内继续增持梅雁吉祥的股票，旨在获得梅雁吉祥的第一大股东地位，同时在符合相关法律法规及公司章程规定的范围内，谋求对梅雁吉祥的控制权,梅雁吉祥,1,1,1
130,960,(000402)增持金额：2.59亿元金融街2月11日晚间公告，2017年11月30日至2018年2月9日期间，公司股东金融街集团通过深圳证券交易所交易系统累计增持公司股份26850425股，占公司已发行总股份的0.8983%,金融街,1,1,1
139,961,(601877)增持金额：1.98亿元正泰电器控股股东正泰集团已通过大宗交易方式转让其所持有的公司股份2,正泰电器,1,1,1
160,962,2月9日，此时距离乐视网开板才刚刚2个交易日，乐视网股东就从18.5万人上升至33.6万人，增加了15.1万人,乐视网,1,1,1
166,963,乐视网的命运孙宏斌入主乐视已一年多，足够努力,乐视网,0,2,1
184,964,安阳钢铁也吸引了公募基金、信托、基金专户等产品入驻前十大流通股东,安阳钢铁,1,1,1
198,965,根据相关报道，步步高相关负责人称，在与支付宝的合作中，支付宝可获得步步高的数据，但是步步高不仅得不到支付宝数据资源，还可能面临数据安全风险,步步高,-1,2,1
203,966,整车厂商在整个产业链中具备较大的话语权，增值税税率降低，有望充分受益，建议重点关注上汽集团、H、、吉利汽车,上汽集团,1,2,1
211,967,联手中国平安布局智慧城市，释放“解放号”产能,中国平安,1,1,1
212,968,高颜值产品集中上市+动力电池拆分外供，助力业绩触底回升奥迪前设计总监艾格操刀设计的全新一代比亚迪车型有望在2018年集中上市助力汽车业务崛起,比亚迪,1,1,1
218,969,宁波银行零售业务已积累12年，先发优势明显；多年来，消费贷款占个人贷款的比重保持在85%以上,宁波银行,1,1,1
219,970,3)中收有望稳中有升：过渡期内资管新规对银行报表影响有限；此外随着17年营改增、口径调整及监管等负面因素影响消退、以及口径调整完成，在优势业务的带动下，预计未来宁波银行的中间业务收入有望稳定增长,宁波银行,1,1,1
220,971,与投资建议：综合考虑宁波银行的业务特色、经营管理能力、风控能力以及业绩成长性，我们预计17/18/19年其归母净利润分别为92.1/109.7/132.1亿，BVPS为10.74/12.59/14.82元/股，维持“买入”评级,宁波银行,1,2,1
221,972,北斗三步走第二步目标完成，中国卫星导航系统管理办公室主任冉承其于2012年12月27日宣布：北斗卫星导航系统今日正式提供亚太区区域服务，标志北斗系统的应用正式展开,中国卫星,1,2,1
233,973,2010年，淡水泉(北京)投资管理有限公司深圳办公室成立，同时平安财富·淡水泉成长十期也发起成立，并与招商银行首次合作，发起成立了外贸信托·淡水泉精选1期,招商银行,1,1,1
240,974,而作为农业板块最活跃的组成部分，智慧农业概念股有望在“政策蜜月期”中，走出一波独立行情,智慧农业,1,1,1
246,975,沃森生物的13价肺炎结合疫苗有望在年内获批，成功上市后预计将快速放量，显著改善公司业绩，为后续产品研发输血,沃森生物,1,3,1
256,976,自上市以来，工商银行连续十年保持A股年度现金分红总额最高的上市公司地位，为股东累计创造超过8000亿元的现金分红回报,工商银行,1,1,1
258,977,具体来看，工商银行2017年经营情况主要有四方面的特点：一、坚守金融本源，把服务实体经济作为经营的根本2017年，工商银行紧紧围绕支持实体经济发展和供给侧结构性改革，完善投融资一体化服务机制和业务布局，着力提高金融服务供给水平，较好地实现了服务实体经济与促进自身发展的良性循环,工商银行,1,4,1
260,978,三、着眼基业长青，把加快转型创新作为经营的动力2017年，工商银行深入推进传统业务与新兴业务良性互促、境内与境外有机联动、银行与非银行业务融合发展，打造混合动力和多重引擎，不断巩固多源动力、多点支撑的盈利增长格局,工商银行,1,1,1
277,979,中国石化2017年实现净利511亿元同比增一成中国石化披露2017年年报，公司2017年营业收入23601.93亿元，同比增长22.2%；归属于母公司股东的净利润511.19亿元，同比增长10.1%；基本每股收益0.422元,中国石化,1,1,1
282,980,由于目前A股市场正处于2017年年报披露期，业绩和价值成长将在未来一段时间成为贯穿A股的投资主线，已成为市场共识，北上资金布局也明显注意到这一点，在北上资金净买入的21只活跃股中，有15家公司已披露2017年年报、业绩快报或预告，14家公司实现或有望实现2017年净利润同比增长，其中，、、大族激光等3家公司实现或有望实现2017年净利润同比翻番,大族激光,1,1,1
284,981,同日下挫近4%的恒瑞医药也获得北上资金关注，净买入额达4.35亿元,恒瑞医药,1,0,1
296,982,公告显示，本次标的股份的转让价格参考2018年3月19日长方集团股票收盘价的90%计算，确定为5.2元/股,长方集团,0,1,1
299,983,在股权分散的情况下，为保障南昌光谷的控股股东地位，邓氏兄弟还向南昌光谷承诺，自收到标的股份全部股份转让款之日起，也放弃持有的除委托股份之外的其他长方集团股份表决权利；不谋求或协助第三方获得长方集团实际控制权；不单独或与任何第三方协作(包括但不限于签署一致行动人协议等)对南昌光谷的控股股东地位形成任何形式的威胁,长方集团,0,1,1
309,984,去年在产品毛增长的拉动下，2017年长方集团实现营业总收入17.50亿元，较上年增长9.22%；净利润扭亏为盈3623.84万元，较上年增长157.76%，扣非后净利润为1662.53万元,长方集团,1,1,1
312,985,'中国平安2017年年报显示，2017年，中国平安整体业绩实现持续、强劲增长,中国平安,1,3,1
333,986,公司业绩危局仍存对于此次谢宏复出任职贝因美集团总裁一事，乳业高级宋亮向《每日经济新闻》记者表示，创始人的出山，对贝因美发展至关重要作用,贝因美,1,1,1
344,987,不过，相关业内人士也指出，谢宏的复出，有利于贝因美公司内部管理的改善，另一方面也对公司大战略的执行有所助推,贝因美,1,1,1
346,988,与此相应的是，早在2002年，集团就成立贝因美育婴中心，成为中国较早探索早期教育和养教一体化者,贝因美,0,2,1
347,989,此外，贝因美集团还通过参与母婴电视节目等方式开展有关早教和母婴指导方面的业务，对亲子教育、母婴指导方面的教育产业进行布局,贝因美,1,1,1
362,990,排名下降前20位富豪的财富平均缩水了30%，最少的是东风股份的黄炳文家族，最高的就是上述提及的神州专车的陆正耀,东风股份,0,1,1
364,991,'2月28日，胡润发布了《2018胡润全球富豪榜》，亚马逊的杰夫·贝佐斯以7750亿元取代比尔·盖茨成为新世界首富,新世界,0,1,1
365,992,贝佐斯财富上涨71%成为新世界首富，巴菲特财富上涨31%并超越了盖茨,新世界,0,1,1
371,993,其中工商银行在第三季度上涨近20%,工商银行,1,1,1
386,994,、万华化学、等公司一贯分红慷慨,万华化学,1,1,1
396,995,'乐视网(300104)3月29日晚间公告，经公司与各方投资者进一步商定，就新乐视智家增资方案达成新进展：原增资金额不变，此前确定的各增资方拟按照120亿以上估值进行融资，经沟通，拟调整为按照90亿估值实施增资计划,乐视网,1,1,1
398,996,西部资源(600139)周三上涨9.94%,西部资源,1,1,1
439,997,数据显示，2014年至2016年，绿景控股实现净利润分别为326.28万元、-2367.79万元、3211.34万元,绿景控股,1,1,1
443,998,渤海证券表示，目前环保板块整体估值已低于历史中值水平，把握业绩主线，从三条路径优选高景气细分领域的龙头股：一是把握非电大气治理和VOCs治理领域相关龙头个股的投资机会，推荐：清新环境、和；二是看好河长制全面推行下需求有望加速释放的黑臭水体治理领域，建议关注产业链布局完善、资源整合能力强的企业，推荐：；三是建议关注处理能力严重不足、监管执法趋严、需求有望加速释放的危废处置领域，优选具备资源、项目经验以及技术优势的细分龙头个股，推荐：,清新环境,1,1,1
446,999,6、长江证券：我们以为在聊风格，其实是在聊景气长江证券包承超、王丹团队表示，在定量的风格研究下，我们发现，我们虽然总在区分价值和成长，但其实不论“价值”或“成长”，从景气估值性价比来看，都显著弱于“价值成长”组合(即量化角度看，价值属性在前50%分位、成长属性在前50%分位),长江证券,0,2,1
475,1000,换句话说，在华为生态理念的引导下，不仅可以包容和孕育不同的伙伴及合作形式，而且不管伙伴处在哪个发展阶段，都能从中获得成长的环境和养分，并实现创新和成功,新和成,0,1,1
484,1001,'(000002)3月29日晚间公告，收到公司股东钜盛华的告知函：3月27日，钜盛华将持有的万科9100万股无限售流通A股通过质押式回购方式质押给平安证券,万科,0,1,1
485,1002,进一步来看，北上资金持有卫士通股份比例最高，达4.04%，但被迅速调仓，从前一周净买入近1886万元变为净卖出约3761万元,卫士通,0,1,1
487,1003,有色受捧区块链遇冷钼系列产品价格全线加速上涨之际，洛阳钼业已经连续两周成为陆股通净买入“新贵”，累计加仓金额合计近19亿元，最新持股比例已突破2%,洛阳钼业,1,1,1
488,1004,上周，洛阳钼业股价累计上涨6.15%,洛阳钼业,1,1,1
522,1005,刘淑青走马上任后，在1月抛出乐视网风险提示公告，详细罗列出了乐视网存在的风险，包括关联应收款项难以收回、实际控制人借款承诺未能履行、部分债务到期等问题，造成公司现金流极度紧张，导致公司出现大量对供应商的欠款无法支付，销售渠道陷入困局，业务规模大幅下滑,乐视网,-1,1,1
