index,sentence,entity,score
31975,因为中国银行业的利润占整个金融业利润的比例非常高，这是我们国家的融资结构或者资产分布所决定的，如果你在一个更大的图谱看出来这个行业利润的比率高，但不是一个严重的事情，这是我们得到的第一个对比,中国银行,1
31976,昨日出现跌幅0.18%的中国平安，获得北向资金净买入2.11亿元,中国平安,1
31985,从板块表现来看，银行、券商、保险等为代表的大金融股昨日均位居涨幅榜前列，个股中，（6.07%）、（3.83%）、（2.81%）、（2.81%）、（2.43%）、（2.41%）和（2.35%）等表现突出，当日涨幅均在2%以上，其中工商银行股价创出历史新高，股价也创出年内新高,工商银行,1
32010,认为，短期来看，贵州茅台业绩保持高增长，来年价量齐升可期,贵州茅台,1
32034,贵州茅台前三季实现营收42，450，467，500.01元，同比增长59.40%，归属于上市公司股东的净利润19，983，846，984.10元，同比增60.31%,贵州茅台,1
32048,特殊分红派息市场短期难免有炒作成分，且股价长期走向也很难改变，但不可否认，中国神华的大比例分红可能会成为一个标杆，其他的大蓝筹可能也会跟随,中国神华,1
32056,除非贵州茅台未来资本性支出大幅增加，否则，当前其账面保持如此高额的货币资金并不符合公司及其股东的利益,贵州茅台,1
32064,截至收盘，紫光股份共计实现9.79亿元成交，为前一日交易的5.83倍,紫光股份,1
32124,我们认为在海量数据和技术发展合力推动下，人工智能应用发力具备爆发基础，未来空间巨大,海量数据,1
32140,也有助于宋都股份加速房地产业务多元布局，在这一领域更为快速的成长,宋都股份,1
32167,表四：近12个月股息率大于4的公司列表从近12个月股息率排名靠前的公司来看，双汇发展近12个月的股息率达到9.53%，位列榜首；近12个月股息率亦高达6.98%,双汇发展,1
32179,对此，交通银行首席经济学家连平分析指出，9月份CPI同比涨幅将较8月份明显回升主要有两方面原因，一是由于9月份翘尾因素相比8月份回落0.3个百分点，二是近期非食品价格运行基本平稳,交通银行,1
32193,华伍股份折价率为-14.65%，由中信建投深圳宝安前进一路卖出300万股，共计1818万元，至国盛证券南昌朝阳中路,华伍股份,1
32202,会上，中国铁建党委表态，中国铁建作为参与国家建设的主力军，坚决拥护中央关于设立雄安新区的重大决定，一定深刻领会设立雄安新区的重大意义，特别是站在“千年大计、国家大事”的战略高度来认识这一决定，站在增强“四个意识”的高度来拥护这一决定，把思想和行动统一到中央的决定上来，服从服务于国家发展大局,中国铁建,1
32204,中国铁建既然能成为“中国高铁”名片的主力企业，也必能成为建设和服务雄安新区的生力军,中国铁建,1
32218,今年2月至今，山西汾酒股价从约24元起，涨至近期最高约56元/股，涨幅超过133%,山西汾酒,1
32225,在茅台已持续数月控价断货之后，近日有消息称，五粮液西南营销中心下发了《关于暂停川渝地区运营商发货和全面实地盘存的通知》，自9月19日起，针对四川、重庆的五粮液运营商暂停新品五粮液发货，具体恢复发货时间据市场实际动销情况而定,五粮液,1
32228,往明年看，茅台、五粮液引领高端涨价和业绩动力，剑南春引领次高端涨价动力，汾酒引领次高端业绩动力，名酒竞赛加速整合行业,五粮液,1
32234,后市有必要继续关注乐视网走势,乐视网,1
32238,在所有的AH股里，金风科技H股的港股通内地资金持有占比最高，达到了43.18%,金风科技,1
32245,根据3月16日收盘价计算，中国平安持有汇丰控股的市值达到了964亿港元,中国平安,1
32247,（002152，SZ）公告称，通过港股通买入神州控股；在持续增持后，广电运通超过了神州控股董事会主席郭为6.6%的持股比例，成为了当时的第一大股东；之后，广电运通持续增持,广电运通,1
32249,近期白酒行业再掀涨价潮，沱牌、洋河、五粮液均在淡季蓄势，改善渠道盈利，几家公司涨价有三点共通之处：一是所涨价格为供货价；二是涨价目的为改善渠道盈利，尤其是终端渠道；三是涨价时点选择需求淡季，蓄势春节旺季,五粮液,1
32250,沱牌增发即将落地，金种子复牌对经销商增发开拓市场绝地反击，五粮液对经销商和员工增发正积极推进，老白干的并购和增发披露，白酒公司的治理和整合再上新台阶，白酒集中度提升和制度红利将助推白酒公司更具投资价值,五粮液,1
32261,2017年，中信银行股价小幅上涨2.03%，总市值达3303.10亿元,中信银行,1
32264,而在4年后，格力电器一跃成为全国产销量第一的空调巨头，并在1年后于深交所上市，这背后最大的功臣就是董明珠,格力电器,1
32276,凌钢股份也是从2月8日收盘价2.95元开始上涨，到上周三已经触及了3.93元,凌钢股份,1
32284,不要误认为红豆股份是以服装为主业的上市公司，实际上，红豆股份2013年报已经显示，房地产已占到公司营业收入的54%(服装仅占到38.47%)，红豆股份已经成为一家不折不扣以房地产为主业的上市公司，并控股红豆置业60%的股份,红豆股份,1
32296,事实上，贵州茅台已经多次成为A股“分红王”,贵州茅台,1
32314,我们认为，随着市场逐渐关注并认可平安银行零售发展的巨大潜力，公司股价将迎来持续提估值的机会，持久的戴维斯双击效应,平安银行,1
32318,而凌钢股份公司产品以棒线材为主，是东北地区最大的棒线材生产基地，产品具有差异化竞争优势,凌钢股份,1
32321,新和成产业链配套完整，涨价业绩弹性巨大：公司拥有柠檬醛配套，产业链配套完整，生产不受巴斯夫事故影响，VA、VE、VH、芳樟醇每涨价10元/公斤，分别增厚EPS0.067，0.27，0.03，0.08元,新和成,1
32322,并购基金将在“一带一路”沿线国家矿藏资源领域投资并购，重点是贵金属、铜钴铅锌、铀资源等优质资源，并购基金的投资项目西藏珠峰在同等条件下拥有优先并购权,西藏珠峰,1
32326,截至2017H1，太平鸟购物中心和电商渠道收入占比分别达到了28%和16%，预计全年两个新渠道收入占比超过50%,太平鸟,1
32331,证券研究报告《强者恒强，龙头优势持续凸显》对外发布时间2017年11月30日报告发布机构天风证券股份有限公司（已获中国证监会许可的证券投资咨询业务资格）本报告分析师刘鹏SAC执业证书编号：S11105160700012017年10月，中共中央办公厅、国务院办公厅印发了《关于深化审评审批制度改革鼓励药品医疗器械创新的意见》，大力推动器械的发展，10月以来，创新药市场反应强烈，而创新医疗器械未起波澜,创新医疗,1
32334,公司传统的平板玻璃业务在当下玻璃价格上涨的行情下不断向好，未来看好太阳能光伏业务和电显业务的市场拓展,太阳能,1
32337,对外发布时间2017-11-29报告发布机构天风证券股份有限公司（已获中国证监会许可的证券投资咨询业务资格）本报告分析师廖志明SAC执业证书编号：S1110517070001林瑾璐SAC执业证书编号：S1110517090002新华保险推荐理由1．保单数据环比持续改善，期交拉动模式将保证明年保费增速下半年核心渠道首年保费数据强劲：代理人渠道首年保费，首年期交保费，10年期以上期交保费前3季度较之半年报时点分别增长3.51pct，12.36pct和12.78pct至24.31%，27.45%和35.73%，在代理人规模没有明显增加的情况下，显示出保费增长的韧劲；期限结构继续优化：2017前3季度期交和代理人渠道中的期缴占比分别同比提升43.19pct和5.62pct至，较之2017H提升1.03pct和0.56pct，高位持续优化；保费结构续期率仍然稳定：在第3季度首年保费同比大幅度增加46.8%的情况下，续期/总保费比例基本持平于半年报时点末，达到67.85%，同比大增13.17pct；2．得益于新业务价值增速和投资收益，全年ev增速或超预期前3季度代理人渠道首年保费增速由半年报时点15.1%上升至27.4%，预计前3季度新华新业务价值增速超30%，预计全年新业务价值增速至28%,新华保险,1
32340,推荐：万科A万科推荐逻辑：1）三季度竣工结算大提速，预计全年结算增长超30%：截至9月底，公司已售未结算合同金额增至4，321.0亿元（+41%），其中预收款4078.83万（+48.51%），已售未结算面积3，260.9万方（+30%），均价13251元/平方,万科,1
32342,证券研究报告《东易日盛深度报告：传统家装厚积薄发，互联网家装放量在即》、《东易日盛三季报点评：营收快速增长，积极拓展长租蓝海业务》对外发布时间2017年11月30日、2017年10月20日报告发布机构天风证券股份有限公司（已获中国证监会许可的证券投资咨询业务资格）本报告分析师唐笑SAC执业证书编号：S1110517030004岳恒宇SAC执业证书编号：S1110517040005南玻A是中国最早的上市公司之一，如今打造出3条完整的产业链，拥有生产基地11个，覆盖了浮法玻璃以及工程玻璃、光伏、电子玻璃及显示器件等领域,东易日盛,1
32346,南玻集团现拥有10条优质浮法玻璃生产线，在产产能约250万吨/年，分别位于我国河北、江苏、广东、四川和湖北，其中河北基地有望充分受益沙河地区限产带来的价格提升,南玻集团,1
32347,南方航空我国乃至亚洲最大的航空公司，国内航线网络发达，市场份额高，是民航需求持续迅猛成长，持续高景气运行下票价重回上行通道的市场环境中业绩向上弹性最大的标的，如票价上行1%，则业绩将提升11.9%,南方航空,1
